phase,design,cluster,repeat,cell,run_id,opaque_unit,run_status,behaviors,issues,old_run_eligible,corrected_run_eligible,source_ref,source_file_sha256,source_line_sha256,old_quartet_eligible,corrected_quartet_eligible,excluded_due_to_runs
g,c2-tool-return-grid,s04,2,p00,run-1e20340ee4f23972b191c379,i_01e57dd035a40485b22610a0,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L71,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,03c2602ac18f57b21f93a8ec1a9bcfd9dcfcf24e9a0339630166007814bbc670,False,False,"[""run-799297cfc8786ae9998aaeaa"",""run-4a6c30528a38a4dcd77b86eb"",""run-ee70d8a407ee4853ab5c5dcf""]"
g,c2-tool-return-grid,s04,3,p00,run-d0f4adb7f4f3fab931478dc7,i_e236805701a9da9a0a90d5e9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L72,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,f7f5975990ee16b05bb1093af4061e9f3face08f80aa11666167064786dc4f22,False,False,"[""run-13dc6c3492a270d12eba9840"",""run-ef562a9248d011ee1712e7b5""]"
g,c2-tool-return-grid,s05,1,p00,run-2498bb7bee052c02463fef20,i_564ca02a19744115fbd87c8f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L73,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,01b8c6b942017260b141d8c3e1c22e647c873c4064e195d2a3252136db685922,False,False,"[""run-5982a83bde9e8b3ac9397204"",""run-3a820b37d767dfc8bac5386f""]"
g,c2-tool-return-grid,s05,2,p00,run-6115e1aacf71498c375fe379,i_3fdccc5463bc578e49e1cca1,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L74,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,234411251a1e96921754a69894507ac232a40d9921be970385c9889501f4274d,False,False,"[""run-0e0ceb5373b8fd9bff3a8878""]"
g,c2-tool-return-grid,s05,3,p00,run-e50d877ec2c94b483d0683d0,i_d5e739129d49670825c16645,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L75,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,4b7bdb3af076214f13b974b15f18d7aa0b21a47f65a05a201ffb30aae7c153df,False,False,"[""run-e50d877ec2c94b483d0683d0"",""run-da935d4caa4b56b149582261""]"
g,c2-tool-return-grid,s01,1,p01,run-4f8d360fbfea11f39a027a5c,i_96a3f05960669ae89b50beb4,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L76,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,406195955612535c6ab4f0c388ce0051202d9a485ac647947735b6a041fe4312,False,False,"[""run-a2a5a5d1e4057b47ab1e4eba"",""run-4f8d360fbfea11f39a027a5c"",""run-befc2e967ab79820d72a91ed"",""run-05852c94e5983acafd62196a""]"
g,c2-tool-return-grid,s01,2,p01,run-d7eb27fcc0dc9d9028919df0,i_667988bcb6ed44bbc1101cc0,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L77,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,e568451784bcecaeae673d7786b9e3e92178bbe7b00faf18fbd5deb6adb0a8fb,False,False,"[""run-8ca47f4633000a0141a06c24"",""run-d7eb27fcc0dc9d9028919df0"",""run-8f0ad6db04a5a52c6085aa54""]"
g,c2-tool-return-grid,s01,3,p01,run-f3746f6fabc7e16dd8703f4c,i_a7b67b1627f74ce756ec6c62,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L78,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,9c22cf615c817613f0c29f59001d3d8f2222499a2e48ef14184dff9995f6841c,False,False,"[""run-f3746f6fabc7e16dd8703f4c"",""run-8ed7f1beb5b1c0c817ea4cf2"",""run-dad470fa30ed0e9f937e7305""]"
g,c2-tool-return-grid,s02,1,p01,run-995ab8dac2c638c6c36b70f2,i_55718c8fdb24da69c3b89b8b,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L79,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,b976d16c26b25474b7a56dfdaf3b5779a6a8ef4b53b233b9c02f8b7fbcbe86dc,False,False,"[""run-34160e8c6e8335ce944785be"",""run-995ab8dac2c638c6c36b70f2"",""run-9b3a79bce3c9dd7585f5a8e6""]"
g,c2-tool-return-grid,s02,2,p01,run-fe5b49be9b9ef9b37ef13b69,i_08d38e5bdb3629d2213f0d43,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L80,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,f60ef4f874af617e67a069ea3f6f2cecb220056aa72d30d511d76297d841d613,False,False,"[""run-7a066adb28f53eeee0964eb1""]"
g,c2-tool-return-grid,s02,3,p01,run-66f82ece3aa70af534d8f342,i_76c6d9997135185094cbca99,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L81,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,1d0f988817b57882d4cea32945ea1c490cbdd776951979172671fcf8b3ca22d1,False,False,"[""run-66f82ece3aa70af534d8f342""]"
g,c2-tool-return-grid,s03,1,p01,run-a4f2dfdb829726a73d5a6a1c,i_b8e1fcd18890dbe6ccd41c45,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L82,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,8e5c1f157a1b7bdf2ecea0990bb45d3702d14542349f2688ae1096891d775610,False,False,"[""run-a4f2dfdb829726a73d5a6a1c"",""run-1ce9f63ba0f9d200a90d65f4""]"
g,c2-tool-return-grid,s03,2,p01,run-78fda22e882e27574f37e324,i_f76232a3787d752db2663c55,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L83,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,cc94ed694c4868c0d44075df287924a6ff8a0393e790d1c077ac4c7090a14cb1,False,False,"[""run-068a0ceb4fb30261a3ac42f7"",""run-78fda22e882e27574f37e324""]"
g,c2-tool-return-grid,s03,3,p01,run-be3246ba829b9acaae6db62f,i_de0e6c7469579e47e37f7a5c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L84,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,a8064cb42be52350b696ca49124b6a56d3d6ac7434dfa0aa42ac604b1d864d05,True,True,[]
g,c2-tool-return-grid,s04,1,p01,run-943078e925c172b91e11d036,i_56dd952b86b4702385ec480f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L85,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,6abc3150c1b87d62b614d6b224c80bd4c4497d28b5c9f911c32967da513943fa,False,False,"[""run-2ecd78ce825e22249fb9a3c7""]"
g,c2-tool-return-grid,s04,2,p01,run-799297cfc8786ae9998aaeaa,i_34ac896b591c2b135df61dce,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L86,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,0f92eeb6a4560f94d63085c39d62ca0c49f3641859e910a914efab1abadc1ccf,False,False,"[""run-799297cfc8786ae9998aaeaa"",""run-4a6c30528a38a4dcd77b86eb"",""run-ee70d8a407ee4853ab5c5dcf""]"
g,c2-tool-return-grid,s04,3,p01,run-13dc6c3492a270d12eba9840,i_3599fcf57c598f7744b9ebce,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L87,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,0a63f05ae26b1caf7f234c924a5ac579f5adbd84242fe25c116c7106fc787456,False,False,"[""run-13dc6c3492a270d12eba9840"",""run-ef562a9248d011ee1712e7b5""]"
g,c2-tool-return-grid,s05,1,p01,run-a9beb56c52cbff626d58eabf,i_12e83e452de15155a07955cb,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L88,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,94c826de0ae8004c7b27efc4be77c21daa981e848e0196cf6b378d71f332d63e,False,False,"[""run-5982a83bde9e8b3ac9397204"",""run-3a820b37d767dfc8bac5386f""]"
g,c2-tool-return-grid,s05,2,p01,run-0d42cb7cf2ab8839ae248f7c,i_5f2fb202866bf725a2f08479,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L89,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,6efde6922c86fb831c96f26b0a6483ca2f8cc97f0178a78658b3df057a377b50,False,False,"[""run-0e0ceb5373b8fd9bff3a8878""]"
g,c2-tool-return-grid,s05,3,p01,run-da935d4caa4b56b149582261,i_83073829940255c6922c1997,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L90,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,9d3b273dd9a318a393603fba6eac367b0e757dca558de7e39846a2d754bd42c2,False,False,"[""run-e50d877ec2c94b483d0683d0"",""run-da935d4caa4b56b149582261""]"
g,c2-tool-return-grid,s01,1,p10,run-befc2e967ab79820d72a91ed,i_69df8a532cb628b904e7abd1,completed,"[""schema_rejection"",""normal""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L91,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,8c120e17b451819744bf369db52d2ea4d3860c830d075b0cdd3276bfe8ef4260,False,False,"[""run-a2a5a5d1e4057b47ab1e4eba"",""run-4f8d360fbfea11f39a027a5c"",""run-befc2e967ab79820d72a91ed"",""run-05852c94e5983acafd62196a""]"
g,c2-tool-return-grid,s01,2,p10,run-8f0ad6db04a5a52c6085aa54,i_7d84111bf30904cc641a1eba,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L92,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,4734a8b2444c7870779b4a4806788e11b174e5ae4ebf6fec70f9ff45342efa9f,False,False,"[""run-8ca47f4633000a0141a06c24"",""run-d7eb27fcc0dc9d9028919df0"",""run-8f0ad6db04a5a52c6085aa54""]"
g,c2-tool-return-grid,s01,3,p10,run-8ed7f1beb5b1c0c817ea4cf2,i_b09a41cb7b64f6aae582e229,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L93,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,0d3788574d344e6882070b40779cdec3d6fe547a3dcc050b32c858dd665bc0cd,False,False,"[""run-f3746f6fabc7e16dd8703f4c"",""run-8ed7f1beb5b1c0c817ea4cf2"",""run-dad470fa30ed0e9f937e7305""]"
g,c2-tool-return-grid,s02,1,p10,run-9b3a79bce3c9dd7585f5a8e6,i_1e77f0393de5d7116afbe1cc,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L94,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,847b728204713c027c4defa97cc630b4c52b75d1212716d1d76c9439583366a1,False,False,"[""run-34160e8c6e8335ce944785be"",""run-995ab8dac2c638c6c36b70f2"",""run-9b3a79bce3c9dd7585f5a8e6""]"
g,c2-tool-return-grid,s02,2,p10,run-1e6e5fcfad24c6d249349a49,i_154aef9d8e96533cfc7ceab5,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L95,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,9c37250564de8cdae58049726b64f43f971ea945bc393cbd1149d87b1cb6a82a,False,False,"[""run-7a066adb28f53eeee0964eb1""]"
g,c2-tool-return-grid,s02,3,p10,run-f7a93815cb3c03ec889c4e79,i_a1d9485b16b80793680baf32,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L96,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,ae6d1cc1b07b79d3924ca87b154f328da7191ddff3b952d26a19ed2cf0692206,False,False,"[""run-66f82ece3aa70af534d8f342""]"
g,c2-tool-return-grid,s03,1,p10,run-22578ff79b456906519bc6d0,i_5a71cc4bc4b6c4d3a66d1b49,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L97,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,ad0cffd983f390e95f65e8bc7467a03fc7ff83b9568d0fc847d702e0fced3b39,False,False,"[""run-a4f2dfdb829726a73d5a6a1c"",""run-1ce9f63ba0f9d200a90d65f4""]"
g,c2-tool-return-grid,s03,2,p10,run-388fb37c1e0f7e82cf8da075,i_5e733efa91c55ab536bc70d7,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L98,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,7d09ae64076cd8a2aabb656ef1583d46cdf8e379167513fef326da55dbac495b,False,False,"[""run-068a0ceb4fb30261a3ac42f7"",""run-78fda22e882e27574f37e324""]"
g,c2-tool-return-grid,s03,3,p10,run-da9c1851f77f772a7d502a4d,i_deda342b870c6287b4ae62be,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L99,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,8d6f17e74925ea8568215d2862df36ca0197b5de0e6c981963316848a0138c6c,True,True,[]
g,c2-tool-return-grid,s04,1,p10,run-eff25cb4b188ef770f596ebe,i_714582502da2546a301704c1,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L100,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,fe2353f84782b2a12dc44b75f777481086aea8230635394c24a169b9b8bf9811,False,False,"[""run-2ecd78ce825e22249fb9a3c7""]"
g,c2-tool-return-grid,s04,2,p10,run-4a6c30528a38a4dcd77b86eb,i_50afe680bff27ef15ac9d2c8,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L101,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,926e6cd6672636332ea92c1ac05f6cc036d4845f2fbf76a479571867d0115fbd,False,False,"[""run-799297cfc8786ae9998aaeaa"",""run-4a6c30528a38a4dcd77b86eb"",""run-ee70d8a407ee4853ab5c5dcf""]"
g,c2-tool-return-grid,s04,3,p10,run-52de9c8264a989e643a02bee,i_664f298fa2675088fbeb6030,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L102,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,317eaca32be271752718c0234fcdebec546350f64f95dbb249e23b18837eb56a,False,False,"[""run-13dc6c3492a270d12eba9840"",""run-ef562a9248d011ee1712e7b5""]"
g,c2-tool-return-grid,s05,1,p10,run-5982a83bde9e8b3ac9397204,i_aa559dbab575925a3e3becbf,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L103,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,e53f09476a3b0f2af8d262baae21ae4eb1d71a43aa73b2aad34a82c2a4c4109d,False,False,"[""run-5982a83bde9e8b3ac9397204"",""run-3a820b37d767dfc8bac5386f""]"
g,c2-tool-return-grid,s05,2,p10,run-0e0ceb5373b8fd9bff3a8878,i_5b7e420318a0a5d812caf922,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L104,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,73c6110a25f8c81025ef187cddb2f92a97bfe2df0764de37672ff5d4ce8b1d28,False,False,"[""run-0e0ceb5373b8fd9bff3a8878""]"
g,c2-tool-return-grid,s05,3,p10,run-4452b5239a334ddf34860799,i_55d0c063786bab6a88c03585,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L105,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,13d0becba9d6a6a26c42d651acdc9ff6babca28a45bd03f081702c5ada2231b6,False,False,"[""run-e50d877ec2c94b483d0683d0"",""run-da935d4caa4b56b149582261""]"
g,c2-tool-return-grid,s01,1,p11,run-05852c94e5983acafd62196a,i_145671d3527c73c028d07429,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L106,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,4673329b3eaa9df9c88d5f0fc882a0146311d82b2fe7d7e75ae9b69344d7af8f,False,False,"[""run-a2a5a5d1e4057b47ab1e4eba"",""run-4f8d360fbfea11f39a027a5c"",""run-befc2e967ab79820d72a91ed"",""run-05852c94e5983acafd62196a""]"
g,c2-tool-return-grid,s01,2,p11,run-1692a7cea1175a23cb6be490,i_ea02283c547be696317a3bdc,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L107,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,e2f8dd6bed8fd276cdec4007bd3645ee03cf524c365b45d353baf8513285d5e1,False,False,"[""run-8ca47f4633000a0141a06c24"",""run-d7eb27fcc0dc9d9028919df0"",""run-8f0ad6db04a5a52c6085aa54""]"
g,c2-tool-return-grid,s01,3,p11,run-dad470fa30ed0e9f937e7305,i_3bbf0d4dd7614a369a75cc93,completed,"[""schema_rejection""]","[{""reason"":""missing_input"",""references"":[""tool-return""],""run_id"":""run-dad470fa30ed0e9f937e7305"",""session_id"":""session-0"",""step_id"":""consume-tool-return""}]",False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L108,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,1c6d788f2898cb61fdfc39ff7263d86ac07cb30c195b884f38b42611af84a561,False,False,"[""run-f3746f6fabc7e16dd8703f4c"",""run-8ed7f1beb5b1c0c817ea4cf2"",""run-dad470fa30ed0e9f937e7305""]"
g,c2-tool-return-grid,s02,1,p11,run-af2ee701ad6564d13b04b311,i_b37f0ce2e98b05c39e4170d6,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L109,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,05a54d7e2eb57287f8fa090f4467e0aff2da0367b94696109bf230d819e7ad8e,False,False,"[""run-34160e8c6e8335ce944785be"",""run-995ab8dac2c638c6c36b70f2"",""run-9b3a79bce3c9dd7585f5a8e6""]"
g,c2-tool-return-grid,s02,2,p11,run-7a066adb28f53eeee0964eb1,i_8e5d8c6a13484a02a8f0f745,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L110,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,a0392f45bb67effbbd599eee689565a6a9efd7bc34311fef1d474d1e03d86394,False,False,"[""run-7a066adb28f53eeee0964eb1""]"
g,c2-tool-return-grid,s02,3,p11,run-43add37b05c9e41aecff6429,i_9ac4c14db69e71afdec4051c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L111,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,f8c020d5ed56614451ef6c3ed4a89aca958e1573dc5a7c73a15e81dfaf4a5b1f,False,False,"[""run-66f82ece3aa70af534d8f342""]"
g,c2-tool-return-grid,s03,1,p11,run-1ce9f63ba0f9d200a90d65f4,i_681ea19e867ca6a76a79b35f,completed,"[""schema_rejection""]","[{""reason"":""missing_input"",""references"":[""tool-return""],""run_id"":""run-1ce9f63ba0f9d200a90d65f4"",""session_id"":""session-0"",""step_id"":""consume-tool-return""}]",False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L112,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,f501fb3c01eb83844c4a02cc2569291984af900400a5e125c45e4ee03058f329,False,False,"[""run-a4f2dfdb829726a73d5a6a1c"",""run-1ce9f63ba0f9d200a90d65f4""]"
g,c2-tool-return-grid,s03,2,p11,run-e936927c786140d5751e3bc1,i_f399b3b434b1f5a6d5c90473,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L113,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,b4c70e1f8eb6d117171389515ea05f6f2376c0cb281400750a3d4becac4fd152,False,False,"[""run-068a0ceb4fb30261a3ac42f7"",""run-78fda22e882e27574f37e324""]"
g,c2-tool-return-grid,s03,3,p11,run-e86a8dbe12e74bf186187a8d,i_81a0fec4cea3eb13212057dd,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L114,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,88305a3ad453914ec41d0ec29bf05955bd2c63a24ae1637c2f3432de77f9a109,True,True,[]
g,c2-tool-return-grid,s04,1,p11,run-2ecd78ce825e22249fb9a3c7,i_c7a44f8a1814a8db72bf9ea2,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L115,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,379b97db24ca6282f18f513a97891dfc57b630cc898057edc886b5ff6ea9be0b,False,False,"[""run-2ecd78ce825e22249fb9a3c7""]"
g,c2-tool-return-grid,s04,2,p11,run-ee70d8a407ee4853ab5c5dcf,i_67686ac05ea0525f93a0235e,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L116,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,d8a7513f9c505e3698c581b409f4bbeb69f7e111909855be3537ddc74e91dc64,False,False,"[""run-799297cfc8786ae9998aaeaa"",""run-4a6c30528a38a4dcd77b86eb"",""run-ee70d8a407ee4853ab5c5dcf""]"
g,c2-tool-return-grid,s04,3,p11,run-ef562a9248d011ee1712e7b5,i_1a4df0e79668aacf10ad8002,completed,"[""normal"",""schema_rejection""]",[],False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L117,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,6b5e5ec7ad8e67166ca004ec980bfc9592c6061589f23d5d2b616d4c4cdc07dd,False,False,"[""run-13dc6c3492a270d12eba9840"",""run-ef562a9248d011ee1712e7b5""]"
g,c2-tool-return-grid,s05,1,p11,run-3a820b37d767dfc8bac5386f,i_9fd6c8e6854111dc8439a5aa,completed,"[""schema_rejection""]","[{""reason"":""missing_input"",""references"":[""tool-return""],""run_id"":""run-3a820b37d767dfc8bac5386f"",""session_id"":""session-0"",""step_id"":""consume-tool-return""}]",False,False,datasets/t17-v2/stages/g/core-trials.jsonl#L118,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,7fbc8a3d2e381b38055a7ea1afac16dc3a18eb5e363dddf5c21a867620bdfa06,False,False,"[""run-5982a83bde9e8b3ac9397204"",""run-3a820b37d767dfc8bac5386f""]"
g,c2-tool-return-grid,s05,2,p11,run-96b277c3dcddf0710cdf052b,i_2e2f86cade490f305ce08994,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L119,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,40f3ac44bd6643b9e305a544adfa83c7cc6ce93eb536877ae2661c02ea95e5df,False,False,"[""run-0e0ceb5373b8fd9bff3a8878""]"
g,c2-tool-return-grid,s05,3,p11,run-43964ba04b1ae49dcf82b645,i_7a456854fbabedbcb461dd9f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/g/core-trials.jsonl#L120,2b42b5dd159392ddbfe9f263c9bb2f472f5236200b5d32281e016014109e1ac9,62a1640278fb5c3e06e00f69c41f119270fb21dd36d59ecab89af4ca1dbc48a3,False,False,"[""run-e50d877ec2c94b483d0683d0"",""run-da935d4caa4b56b149582261""]"
h,c1-context-grid,s01,1,p00,run-fbad8a39b7cc31a550568816,i_272919c944b074dc61d8bbdc,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L1,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,ba8decdf1c8edcc69247abe508abcdd2b98bf70f5a5ce8491f43dac20fa002c8,True,True,[]
h,c1-context-grid,s01,2,p00,run-f43c2fb1768855335bdc789b,i_6f4a5d06440424db1121ba94,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L2,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,87f58e26a21bc82289d48635aa73d68444e86d8e82d40c47cef8f1777dbbffd8,True,True,[]
h,c1-context-grid,s01,3,p00,run-4de2ea06069a6e6f01633c9b,i_e63c8372d4d93f9959e9443c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L3,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,7ac42bba62873a86ce38f84f7a334318cc9a5442a1956247ed3e987e3d296d53,True,True,[]
h,c1-context-grid,s02,1,p00,run-9e8ff405ee9e069a97f57f5e,i_14865a66f640217991cfa62f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L4,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,333d7e9b2f2847707bfb79a0d4877f338205ef52765024e75f59676b58091b6a,True,True,[]
h,c1-context-grid,s02,2,p00,run-cba2bafad314c68de4217f95,i_83424bb6b9cbc5c449cac0bd,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L5,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,fcc8f4e8d6529ac5048a15ddc301478ba7e5da12260b8c27f523d882becdb1f5,True,True,[]
h,c1-context-grid,s02,3,p00,run-c7edbf083a338feee9eff32f,i_a00f1f2fb9d932ec6419a8c9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L6,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,7c7e533df14c128f447b279fe939688ed610b4ba2c860395cf1c946d2766dd1c,True,True,[]
