request_id,unit,role,endpoint,request_sha256,status,failure,http_status,response_id,model,actual_tokens,request_line,result_line
11,TECH-01,actor,https://chatgpt.com/backend-api/codex/responses,f488aa09dcb3fed27de379a6959d6078913dc9994eb46d8ef2ece765daea5e4f,completed,,200,resp_0f7bbdbb1769dd18016aab59a6b8c887d0b783e1c95f0243b3,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad56-3b21-7112-9967-cc863a3d09ef"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad56-3b21-7112-9967-cc9581a66f43"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 149, ""output_tokens"": 0}], ""input_tokens"": 149, ""output_tokens"": 0}, ""msg_01a0ad56-3b21-7112-9967-ccb1d54228a2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1671, ""output_tokens"": 0}], ""input_tokens"": 1671, ""output_tokens"": 0}, ""msg_0f7bbdbb1769dd18016aab59a90c2c87d0be9c3579a9533a8e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 32}], ""input_tokens"": 0, ""output_tokens"": 32}, ""msg_c9b0ac0c-cbbc-5f76-8aa9-d55b9dd9086f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0f7bbdbb1769dd18016aab59a83a5887d08ea747b4f1703245"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 38}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2026, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 70, ""output_tokens_details"": {""reasoning_tokens"": 38}, ""total_tokens"": 2096}",11,11
12,TECH-02,actor,https://chatgpt.com/backend-api/codex/responses,5e0b7e79bfc0fb9dd25e86cbaffb42e9d64e5e74d4d7118d54c97f3c4969aea5,completed,,200,resp_0c0442d95415a0f1016aab59ae6c6487d0a8ea054a64bebbd1,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad56-57b0-7f73-928c-829c787d31b7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad56-57b0-7f73-928c-82a7c8b935b7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 149, ""output_tokens"": 0}], ""input_tokens"": 149, ""output_tokens"": 0}, ""msg_01a0ad56-57b1-7843-85ea-055df5cfd2a2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 240, ""output_tokens"": 0}], ""input_tokens"": 240, ""output_tokens"": 0}, ""msg_0c0442d95415a0f1016aab59af646c87d0b3e1f434dcccd892"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_a34eebca-670e-5a09-90e8-651a1877eb61"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0c0442d95415a0f1016aab59aef6ac87d09376cbfb72641927"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 16}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 595, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 45, ""output_tokens_details"": {""reasoning_tokens"": 16}, ""total_tokens"": 640}",12,12
13,TECH-02,actor,https://chatgpt.com/backend-api/codex/responses,06c63593d73fdbc2bfc0d653d3280fea4fe38aabbd437d665398268e8727627d,completed,,200,resp_0f60bf09a9e51ae0016aab59b4139087d0be7fcb7de2a32892,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad56-6f7a-7fe2-8cb4-a48986140795"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad56-6f7a-7fe2-8cb4-a4962e62f049"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 149, ""output_tokens"": 0}], ""input_tokens"": 149, ""output_tokens"": 0}, ""msg_01a0ad56-6f7b-7532-aa8b-22284441873d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 472, ""output_tokens"": 0}], ""input_tokens"": 472, ""output_tokens"": 0}, ""msg_0f60bf09a9e51ae0016aab59b50ae487d09aa80658712e2494"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_22daafe5-b83e-5d15-b2e3-4b97b624420b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0f60bf09a9e51ae0016aab59b4acdc87d0a3c5c513cb2c894d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 12}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 827, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 41, ""output_tokens_details"": {""reasoning_tokens"": 12}, ""total_tokens"": 868}",13,13
14,TECH-02,actor,https://chatgpt.com/backend-api/codex/responses,e1d03c4acc1da47acddf340e4b60eb0490dd0ea51490f5f6e9624a2eb4b23969,completed,,200,resp_042db4f7eb63178d016aab59bdf34887d0b0a32444d5b5622f,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad56-8fb4-75b2-be23-931849452d82"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad56-8fb4-75b2-be23-932b17f0e431"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 149, ""output_tokens"": 0}], ""input_tokens"": 149, ""output_tokens"": 0}, ""msg_01a0ad56-8fb5-7d82-8942-66e5c7b480d7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 646, ""output_tokens"": 0}], ""input_tokens"": 646, ""output_tokens"": 0}, ""msg_042db4f7eb63178d016aab59c0749087d085a30edb5a695ebb"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_7e392df2-f526-5812-9b3a-4bf7bbd06626"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_042db4f7eb63178d016aab59bf2be887d0b0a6ffaace9e7623"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 64}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1001, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 110, ""output_tokens_details"": {""reasoning_tokens"": 64}, ""total_tokens"": 1111}",14,14
15,RIR-I1-target-R1-P,actor,https://chatgpt.com/backend-api/codex/responses,6e8bc009e03951b4d74df247b47304463efb36d6493136ad2b120cd934191172,completed,,200,resp_04649866bfa9f3f3016aab59e657b487d0b97a6cbc307180fa,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-33b1-7582-9da6-062fce5bf26e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-33b1-7582-9da6-063601eb3da8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-33b2-7ec1-ae61-c20f4c6df613"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 341, ""output_tokens"": 0}], ""input_tokens"": 341, ""output_tokens"": 0}, ""msg_04649866bfa9f3f3016aab59e7684c87d09f24690b9a299212"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_3329b80c-552d-5946-a099-32fc6fda0011"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_04649866bfa9f3f3016aab59e6d5c087d0b81ea5f619646e93"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 23}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 698, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 52, ""output_tokens_details"": {""reasoning_tokens"": 23}, ""total_tokens"": 750}",15,15
16,RIR-I1-target-R1-P,actor,https://chatgpt.com/backend-api/codex/responses,2eafb9bbf380fd7b668b45177257ad58ee7bd9113f224588b97e3be274600d40,completed,,200,resp_0617cb2a443d9a71016aab59ec3b2087d08791d0b0e6a7f5df,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-482b-74d2-b1d9-db745e722274"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-482b-74d2-b1d9-db8cf1c99c55"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-482c-7fc3-a24e-3a3df96455b4"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 530, ""output_tokens"": 0}], ""input_tokens"": 530, ""output_tokens"": 0}, ""msg_0617cb2a443d9a71016aab59ee492487d0be194d2d29eb8083"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 80}], ""input_tokens"": 0, ""output_tokens"": 80}, ""msg_eb392be1-7973-59aa-8b25-437c11f27efa"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0617cb2a443d9a71016aab59ecc70487d0b9f9e48aaca44d83"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 75}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 887, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 155, ""output_tokens_details"": {""reasoning_tokens"": 75}, ""total_tokens"": 1042}",16,16
17,RIR-I1-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,8e167489facc0269c3721a4b10c721cdb264c6b2ca6048fd643af828a54ef96c,completed,,200,resp_09225f836ead9231016aab59f4f99087d0a8ab5994764e50b6,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-6997-75f2-8947-882f06febf7a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-6997-75f2-8947-883650f7a78c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-6997-75f2-8947-885d2f88a1a6"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 883, ""output_tokens"": 0}], ""input_tokens"": 883, ""output_tokens"": 0}, ""msg_09225f836ead9231016aab59f61b3887d0ae732ecf89ab9e46"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_db02594a-f5f2-5a44-9f3b-82bcd6681e39"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_09225f836ead9231016aab59f579d487d0afb267d3039b2640"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 27}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1240, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 56, ""output_tokens_details"": {""reasoning_tokens"": 27}, ""total_tokens"": 1296}",17,17
18,RIR-I1-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,dea10d3383bfcc4d8c33b95d87905418bcc0baafa33fb5b2d864a786c6d224dd,completed,,200,resp_066d441079d9de10016aab59fad14487d08c4604fea639324c,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-83f3-76e2-b4ab-bd09f1457a4b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-83f3-76e2-b4ab-bd1afdce7d46"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-83f3-76e2-b4ab-bd3ba527b0a6"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1064, ""output_tokens"": 0}], ""input_tokens"": 1064, ""output_tokens"": 0}, ""msg_066d441079d9de10016aab59fc911487d09f19621c96395bfb"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_4a992990-a672-59e6-97e8-b8c747f3fd38"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_066d441079d9de10016aab59fb569087d0ae876f2c8d12e254"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 60}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1421, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 106, ""output_tokens_details"": {""reasoning_tokens"": 60}, ""total_tokens"": 1527}",18,18
19,RIR-I1-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,514c450b64fe24ba26301e42096c58d50cee14b5b3192f8e53f6bfc69d1d5b0b,completed,,200,resp_03622ee44a507aa7016aab5a05835087d089ae8087be73c674,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-a802-7931-ab98-991d7ca50cc0"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-a802-7931-ab98-992f30c0996e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-a803-7453-b6bd-5e277205abee"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1212, ""output_tokens"": 0}], ""input_tokens"": 1212, ""output_tokens"": 0}, ""msg_03622ee44a507aa7016aab5a07210c87d0a4e967dfad3d92e7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 37}], ""input_tokens"": 0, ""output_tokens"": 37}, ""msg_46884983-ee58-5079-a7c7-33842b9a3187"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_03622ee44a507aa7016aab5a05e8b887d08ff79227aafc13e2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 59}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1569, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 96, ""output_tokens_details"": {""reasoning_tokens"": 59}, ""total_tokens"": 1665}",19,19
20,RIR-I1-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,b575c9d044167c89bfed728ec60fe40b7d78a3d5ab2d45e73abde45b93856a27,completed,,200,resp_03d54bb42fe997e5016aab5a0f542887d0bae3217d09ae72e6,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-d153-7d61-b7d8-074285acdb3b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-d153-7d61-b7d8-075bcc591303"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-d154-7843-927e-09e311a2f495"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1284, ""output_tokens"": 0}], ""input_tokens"": 1284, ""output_tokens"": 0}, ""msg_03d54bb42fe997e5016aab5a155f9487d0a7883c25c5870fad"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_21f72cb9-6bf9-559d-994a-e9bbf5ded648"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_03d54bb42fe997e5016aab5a14708487d0b004d42f45a8b314"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 43}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1641, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 72, ""output_tokens_details"": {""reasoning_tokens"": 43}, ""total_tokens"": 1713}",20,20
21,RIR-I1-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,7bbfd653c3926ab7a734f050c7b548e34584907c2df047c2fb2f214b895f9023,completed,,200,resp_0a090f3e51dfa765016aab5a19edc487d0ab10222d1d9e49ce,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad57-fd3a-7711-8a0c-4a84908841eb"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad57-fd3a-7711-8a0c-4a90bca1cbe7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad57-fd3a-7711-8a0c-4abd0333d534"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1465, ""output_tokens"": 0}], ""input_tokens"": 1465, ""output_tokens"": 0}, ""msg_0a090f3e51dfa765016aab5a1c3e1087d0b5bbe592b67afc24"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_e74c57d6-39f1-5bb4-baf5-a4c8e2929711"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0a090f3e51dfa765016aab5a1b219487d0a5efda4210218990"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 53}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1822, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 99, ""output_tokens_details"": {""reasoning_tokens"": 53}, ""total_tokens"": 1921}",21,21
22,RIR-I1-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,faf8682286e3516555abca62a0cce0e626ad022080272e05ab5524338e7f805b,completed,,200,resp_0ad863257201c94a016aab5a2189d487d090ab1522b28065c5,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad58-1abf-7972-aac3-9bb272bdd2df"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad58-1abf-7972-aac3-9bcfd274a902"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad58-1abf-7972-aac3-9be6b4144c8f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1613, ""output_tokens"": 0}], ""input_tokens"": 1613, ""output_tokens"": 0}, ""msg_0ad863257201c94a016aab5a23682087d091e45896f3c3b53f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 37}], ""input_tokens"": 0, ""output_tokens"": 37}, ""msg_2514bc57-811e-5550-9bb9-6d38292afacc"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0ad863257201c94a016aab5a22227487d08b3edf8ef2be846f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 62}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1970, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 99, ""output_tokens_details"": {""reasoning_tokens"": 62}, ""total_tokens"": 2069}",22,22
