row_id,source_ref,source_sha256,contract,unit,boundary
B144,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B145,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B146,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B147,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B148,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B149,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B150,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B151,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B152,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B153,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B154,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B155,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B156,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B157,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B158,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B159,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B160,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B161,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B162,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B163,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B164,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B165,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B166,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B167,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B168,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B169,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,legacy_v2,prefix_session_cohort,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B170,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B171,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B172,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B173,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B174,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B175,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B176,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B177,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B178,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B179,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B180,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B181,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B182,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,actual_receipt_and_authorization,effect_request,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B183,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B184,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B185,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B186,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B187,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B188,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B189,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B190,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B191,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B192,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B193,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B194,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B195,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,actual_receipt_and_authorization,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B196,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B197,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B198,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B199,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B200,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B201,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B202,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B203,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B204,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B205,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B206,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B207,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B208,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,recorded_origin_prediction,artifact,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B209,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B210,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B211,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B212,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B213,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B214,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B215,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B216,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B217,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B218,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B219,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B220,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B221,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,legacy_object_ablation,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B222,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B223,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B224,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B225,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B226,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B227,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B228,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B229,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B230,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B231,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B232,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B233,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B234,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,precise_control_semantics,replay_pair,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B235,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B236,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B237,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B238,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B239,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B240,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B241,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B242,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B243,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B244,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B245,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B246,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
