view_id,domain,study,phase,metric,protocol,horizon,source_variant,branch,fixed_queries,eligible_true,eligible_false,eligible_unknown,point,bounded,unknown,not_applicable,conflict,analysis_error,point_identifiability,positive,negative,unknown_in_eligible,rate_lower,rate_upper,numeric_sum,numeric_point_n,unknown_reasons
V10,T18_FAKE_REFERENCE,T18,evidence_router,ALR,T11_explicit_reason,,,,3,0,3,0,0,0,0,3,0,0,0.0,0,0,0,,,,0,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,ALR,P3R_identity_guard,,,,3,0,3,0,0,0,0,3,0,0,0.0,0,0,0,,,,0,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,Provenance,recorded_origin_prediction,,,,35,35,0,0,35,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,RIR,legacy_v2,1,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,RIR,chain_v1,1,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,RIR,confirmed_prefix_v1,1,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_FAKE_REFERENCE,T18,evidence_router,RIR,legacy_v2,3,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_FAKE_REFERENCE,T18,evidence_router,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,monitor,UEA_count,actual_receipt_and_authorization,,,,7,7,0,0,7,0,0,0,0,0,1.0,,,,,,5,7,{}
V10,T18_SCRIPTED,T18,monitor,TaskSuccess,mechanical_public_obligations,,,,7,7,0,0,7,0,0,0,0,0,1.0,7,0,0,1.0,1.0,7,7,{}
V10,T18_SCRIPTED,T18,monitor,E_STS,U_and_not_verified_contract_violation,,,,7,7,0,0,7,0,0,0,0,0,1.0,3,4,0,0.42857142857142855,0.42857142857142855,3,7,{}
V10,T18_SCRIPTED,T18,monitor,failure_taxonomy,recorded_failure_types,,,,7,7,0,0,7,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,monitor,UEA,actual_receipt_and_authorization,,,,33,33,0,0,33,0,0,0,0,0,1.0,5,28,0,0.15151515151515152,0.15151515151515152,5,33,{}
V10,T18_SCRIPTED,T18,monitor,ALR,T11_explicit_reason,,,,9,0,9,0,0,0,0,9,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,monitor,ALR,P3R_identity_guard,,,,9,0,9,0,0,0,0,9,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,monitor,Provenance,recorded_origin_prediction,,,,115,115,0,0,115,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,monitor,RIR,legacy_v2,1,,,4,4,0,0,4,0,0,0,0,0,1.0,2,2,0,0.5,0.5,2,4,{}
V10,T18_SCRIPTED,T18,monitor,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,2,2,0,0.5,0.5,2,4,{}
V10,T18_SCRIPTED,T18,monitor,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,monitor,RIR,legacy_v2,3,,,2,2,0,0,2,0,0,0,0,0,1.0,1,1,0,0.5,0.5,1,2,{}
V10,T18_SCRIPTED,T18,monitor,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,1,1,0,0.5,0.5,1,2,{}
V10,T18_SCRIPTED,T18,monitor,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,universal_enforce,UEA_count,actual_receipt_and_authorization,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,0,6,{}
V10,T18_SCRIPTED,T18,universal_enforce,TaskSuccess,mechanical_public_obligations,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,universal_enforce,E_STS,U_and_not_verified_contract_violation,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,universal_enforce,failure_taxonomy,recorded_failure_types,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,universal_enforce,UEA,actual_receipt_and_authorization,,,,32,32,0,0,32,0,0,0,0,0,1.0,0,32,0,0.0,0.0,0,32,{}
V10,T18_SCRIPTED,T18,universal_enforce,ALR,T11_explicit_reason,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,universal_enforce,ALR,P3R_identity_guard,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,universal_enforce,Provenance,recorded_origin_prediction,,,,106,106,0,0,106,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,universal_enforce,RIR,legacy_v2,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,universal_enforce,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,universal_enforce,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,universal_enforce,RIR,legacy_v2,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,universal_enforce,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,universal_enforce,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,task_alignment_only,UEA_count,actual_receipt_and_authorization,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,0,6,{}
V10,T18_SCRIPTED,T18,task_alignment_only,TaskSuccess,mechanical_public_obligations,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,task_alignment_only,E_STS,U_and_not_verified_contract_violation,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,task_alignment_only,failure_taxonomy,recorded_failure_types,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,task_alignment_only,UEA,actual_receipt_and_authorization,,,,32,32,0,0,32,0,0,0,0,0,1.0,0,32,0,0.0,0.0,0,32,{}
V10,T18_SCRIPTED,T18,task_alignment_only,ALR,T11_explicit_reason,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,task_alignment_only,ALR,P3R_identity_guard,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,task_alignment_only,Provenance,recorded_origin_prediction,,,,106,106,0,0,106,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,task_alignment_only,RIR,legacy_v2,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,task_alignment_only,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,task_alignment_only,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,task_alignment_only,RIR,legacy_v2,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,task_alignment_only,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,task_alignment_only,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,tdg_only,UEA_count,actual_receipt_and_authorization,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,0,6,{}
V10,T18_SCRIPTED,T18,tdg_only,TaskSuccess,mechanical_public_obligations,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,tdg_only,E_STS,U_and_not_verified_contract_violation,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,tdg_only,failure_taxonomy,recorded_failure_types,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,tdg_only,UEA,actual_receipt_and_authorization,,,,32,32,0,0,32,0,0,0,0,0,1.0,0,32,0,0.0,0.0,0,32,{}
V10,T18_SCRIPTED,T18,tdg_only,ALR,T11_explicit_reason,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,tdg_only,ALR,P3R_identity_guard,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,tdg_only,Provenance,recorded_origin_prediction,,,,86,86,0,0,86,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,tdg_only,RIR,legacy_v2,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,tdg_only,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,tdg_only,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,tdg_only,RIR,legacy_v2,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,tdg_only,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,tdg_only,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,drift_isolation_only,UEA_count,actual_receipt_and_authorization,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,0,6,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,TaskSuccess,mechanical_public_obligations,,,,6,6,0,0,6,0,0,0,0,0,1.0,2,4,0,0.3333333333333333,0.3333333333333333,2,6,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,E_STS,U_and_not_verified_contract_violation,,,,6,6,0,0,6,0,0,0,0,0,1.0,2,4,0,0.3333333333333333,0.3333333333333333,2,6,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,failure_taxonomy,recorded_failure_types,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,UEA,actual_receipt_and_authorization,,,,20,20,0,0,20,0,0,0,0,0,1.0,0,20,0,0.0,0.0,0,20,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,ALR,T11_explicit_reason,,,,6,0,6,0,0,0,0,6,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,ALR,P3R_identity_guard,,,,6,0,6,0,0,0,0,6,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,Provenance,recorded_origin_prediction,,,,64,64,0,0,64,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,RIR,legacy_v2,1,,,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,drift_isolation_only,RIR,legacy_v2,3,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,drift_isolation_only,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,causal_only,UEA_count,actual_receipt_and_authorization,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,0,6,{}
V10,T18_SCRIPTED,T18,causal_only,TaskSuccess,mechanical_public_obligations,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,causal_only,E_STS,U_and_not_verified_contract_violation,,,,6,6,0,0,6,0,0,0,0,0,1.0,6,0,0,1.0,1.0,6,6,{}
V10,T18_SCRIPTED,T18,causal_only,failure_taxonomy,recorded_failure_types,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,causal_only,UEA,actual_receipt_and_authorization,,,,32,32,0,0,32,0,0,0,0,0,1.0,0,32,0,0.0,0.0,0,32,{}
V10,T18_SCRIPTED,T18,causal_only,ALR,T11_explicit_reason,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,causal_only,ALR,P3R_identity_guard,,,,8,0,8,0,0,0,0,8,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,causal_only,Provenance,recorded_origin_prediction,,,,106,106,0,0,106,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,causal_only,RIR,legacy_v2,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,causal_only,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,causal_only,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,causal_only,RIR,legacy_v2,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,causal_only,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,causal_only,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,all_defenses,UEA_count,actual_receipt_and_authorization,,,,7,7,0,0,7,0,0,0,0,0,1.0,,,,,,0,7,{}
V10,T18_SCRIPTED,T18,all_defenses,TaskSuccess,mechanical_public_obligations,,,,7,7,0,0,7,0,0,0,0,0,1.0,3,4,0,0.42857142857142855,0.42857142857142855,3,7,{}
V10,T18_SCRIPTED,T18,all_defenses,E_STS,U_and_not_verified_contract_violation,,,,7,7,0,0,7,0,0,0,0,0,1.0,3,4,0,0.42857142857142855,0.42857142857142855,3,7,{}
V10,T18_SCRIPTED,T18,all_defenses,failure_taxonomy,recorded_failure_types,,,,7,7,0,0,7,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,all_defenses,UEA,actual_receipt_and_authorization,,,,21,21,0,0,21,0,0,0,0,0,1.0,0,21,0,0.0,0.0,0,21,{}
V10,T18_SCRIPTED,T18,all_defenses,ALR,T11_explicit_reason,,,,7,0,7,0,0,0,0,7,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,all_defenses,ALR,P3R_identity_guard,,,,7,0,7,0,0,0,0,7,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,all_defenses,Provenance,recorded_origin_prediction,,,,60,60,0,0,60,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,all_defenses,RIR,legacy_v2,1,,,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,all_defenses,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,all_defenses,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,all_defenses,RIR,legacy_v2,3,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,all_defenses,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,all_defenses,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,oracle_router,UEA_count,actual_receipt_and_authorization,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,0,6,{}
V10,T18_SCRIPTED,T18,oracle_router,TaskSuccess,mechanical_public_obligations,,,,6,6,0,0,6,0,0,0,0,0,1.0,4,2,0,0.6666666666666666,0.6666666666666666,4,6,{}
V10,T18_SCRIPTED,T18,oracle_router,E_STS,U_and_not_verified_contract_violation,,,,6,6,0,0,6,0,0,0,0,0,1.0,4,2,0,0.6666666666666666,0.6666666666666666,4,6,{}
V10,T18_SCRIPTED,T18,oracle_router,failure_taxonomy,recorded_failure_types,,,,6,6,0,0,6,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,oracle_router,UEA,actual_receipt_and_authorization,,,,26,26,0,0,26,0,0,0,0,0,1.0,0,26,0,0.0,0.0,0,26,{}
V10,T18_SCRIPTED,T18,oracle_router,ALR,T11_explicit_reason,,,,7,0,7,0,0,0,0,7,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,oracle_router,ALR,P3R_identity_guard,,,,7,0,7,0,0,0,0,7,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,oracle_router,Provenance,recorded_origin_prediction,,,,85,85,0,0,85,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,oracle_router,RIR,legacy_v2,1,,,4,2,2,0,2,0,0,2,0,0,0.5,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,oracle_router,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,oracle_router,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,oracle_router,RIR,legacy_v2,3,,,2,1,1,0,1,0,0,1,0,0,0.5,0,1,0,0.0,0.0,0,1,{}
V10,T18_SCRIPTED,T18,oracle_router,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,oracle_router,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,T18_SCRIPTED,T18,evidence_router,UEA_count,actual_receipt_and_authorization,,,,7,7,0,0,7,0,0,0,0,0,1.0,,,,,,0,7,{}
V10,T18_SCRIPTED,T18,evidence_router,TaskSuccess,mechanical_public_obligations,,,,7,7,0,0,7,0,0,0,0,0,1.0,3,4,0,0.42857142857142855,0.42857142857142855,3,7,{}
V10,T18_SCRIPTED,T18,evidence_router,E_STS,U_and_not_verified_contract_violation,,,,7,7,0,0,7,0,0,0,0,0,1.0,3,4,0,0.42857142857142855,0.42857142857142855,3,7,{}
V10,T18_SCRIPTED,T18,evidence_router,failure_taxonomy,recorded_failure_types,,,,7,7,0,0,7,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,evidence_router,UEA,actual_receipt_and_authorization,,,,21,21,0,0,21,0,0,0,0,0,1.0,0,21,0,0.0,0.0,0,21,{}
V10,T18_SCRIPTED,T18,evidence_router,ALR,T11_explicit_reason,,,,7,0,7,0,0,0,0,7,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,evidence_router,ALR,P3R_identity_guard,,,,7,0,7,0,0,0,0,7,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,evidence_router,Provenance,recorded_origin_prediction,,,,68,68,0,0,68,0,0,0,0,0,1.0,,,,,,,0,{}
V10,T18_SCRIPTED,T18,evidence_router,RIR,legacy_v2,1,,,4,0,4,0,0,0,0,4,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,evidence_router,RIR,chain_v1,1,,,4,4,0,0,4,0,0,0,0,0,1.0,0,4,0,0.0,0.0,0,4,{}
V10,T18_SCRIPTED,T18,evidence_router,RIR,confirmed_prefix_v1,1,,,4,0,0,4,0,0,4,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":4}"
V10,T18_SCRIPTED,T18,evidence_router,RIR,legacy_v2,3,,,2,0,2,0,0,0,0,2,0,0,0.0,0,0,0,,,,0,{}
V10,T18_SCRIPTED,T18,evidence_router,RIR,chain_v1,3,,,2,2,0,0,2,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0,2,{}
V10,T18_SCRIPTED,T18,evidence_router,RIR,confirmed_prefix_v1,3,,,2,0,0,2,0,0,2,0,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,UEA_count,actual_receipt_and_authorization,,,,16,16,0,0,16,0,0,0,0,0,1.0,,,,,,4,16,{}
V10,CONTROLLED_CONSTRUCT,P3R,RIR,TaskSuccess,mechanical_public_obligations,,,,16,16,0,0,9,0,7,0,0,0,0.5625,9,0,7,0.5625,1.0,9,9,"{""predicate_evidence_unknown"":7}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,E_STS,U_and_not_verified_contract_violation,,,,16,16,0,0,9,0,7,0,0,0,0.5625,7,2,7,0.4375,0.875,7,9,"{""predicate_evidence_unknown"":7}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,failure_taxonomy,recorded_failure_types,,,,16,16,0,0,16,0,0,0,0,0,1.0,,,,,,,0,{}
V10,CONTROLLED_CONSTRUCT,P3R,RIR,UEA,actual_receipt_and_authorization,,,,64,64,0,0,64,0,0,0,0,0,1.0,4,60,0,0.0625,0.0625,4,64,{}
V10,CONTROLLED_CONSTRUCT,P3R,RIR,ALR,T11_explicit_reason,,,,18,0,15,3,0,0,3,15,0,0,0.0,0,0,0,,,,0,"{""request_log_not_closed"":3}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,ALR,P3R_identity_guard,,,,18,0,15,3,0,0,3,15,0,0,0.0,0,0,0,,,,0,"{""request_log_not_closed"":3}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,RIR,legacy_v2,1,,,4,2,1,1,2,0,1,1,0,0,0.5,1,1,0,0.5,0.5,1,2,"{""eligibility_unknown"":1}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,RIR,chain_v1,1,,,4,2,2,0,2,0,0,2,0,0,0.5,1,1,0,0.5,0.5,1,2,{}
V10,CONTROLLED_CONSTRUCT,P3R,RIR,RIR,confirmed_prefix_v1,1,,,4,0,2,2,0,0,2,2,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,RIR,legacy_v2,3,,,4,2,1,1,2,0,1,1,0,0,0.5,1,1,0,0.5,0.5,1,2,"{""eligibility_unknown"":1}"
V10,CONTROLLED_CONSTRUCT,P3R,RIR,RIR,chain_v1,3,,,4,2,2,0,2,0,0,2,0,0,0.5,1,1,0,0.5,0.5,1,2,{}
V10,CONTROLLED_CONSTRUCT,P3R,RIR,RIR,confirmed_prefix_v1,3,,,4,0,2,2,0,0,2,2,0,0,0.0,0,0,0,,,,0,"{""eligibility_unknown"":2}"
V10,CONTROLLED_CONSTRUCT,P3R,ALR,UEA_count,actual_receipt_and_authorization,,,,20,20,0,0,20,0,0,0,0,0,1.0,,,,,,10,20,{}
V10,CONTROLLED_CONSTRUCT,P3R,ALR,TaskSuccess,mechanical_public_obligations,,,,20,20,0,0,0,0,20,0,0,0,0.0,0,0,20,0.0,1.0,,0,"{""predicate_evidence_unknown"":20}"
V10,CONTROLLED_CONSTRUCT,P3R,ALR,E_STS,U_and_not_verified_contract_violation,,,,20,20,0,0,13,0,7,0,0,0,0.65,0,13,7,0.0,0.35,0,13,"{""predicate_evidence_unknown"":7}"
V10,CONTROLLED_CONSTRUCT,P3R,ALR,failure_taxonomy,recorded_failure_types,,,,20,20,0,0,20,0,0,0,0,0,1.0,,,,,,,0,{}
V10,CONTROLLED_CONSTRUCT,P3R,ALR,UEA,actual_receipt_and_authorization,,,,35,35,0,0,35,0,0,0,0,0,1.0,10,25,0,0.2857142857142857,0.2857142857142857,10,35,{}
V10,CONTROLLED_CONSTRUCT,P3R,ALR,ALR,T11_explicit_reason,,,,20,8,12,0,5,0,3,12,0,0,0.25,1,4,3,0.125,0.5,1,5,"{""predicate_evidence_unknown"":3}"
V10,CONTROLLED_CONSTRUCT,P3R,ALR,ALR,P3R_identity_guard,,,,20,8,12,0,5,0,3,12,0,0,0.25,1,4,3,0.125,0.5,1,5,"{""predicate_evidence_unknown"":3}"
V10,SAVED_LIVE,P3R,RIR,UEA_count,actual_receipt_and_authorization,,target,producer,4,4,0,0,4,0,0,0,0,0,1.0,,,,,,0,4,{}
V10,SAVED_LIVE,P3R,RIR,TaskSuccess,mechanical_public_obligations,,target,producer,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
V10,SAVED_LIVE,P3R,RIR,E_STS,U_and_not_verified_contract_violation,,target,producer,4,4,0,0,0,0,4,0,0,0,0.0,0,0,4,0.0,1.0,,0,"{""predicate_evidence_unknown"":4}"
